id,settore,fornitore,codice,descrizione,collocazione,cespite,quantita,in_uso,unita,prezzo,note
20382,Elettrico-Elettronico,,,"CACCIAVITE A TAGLIO LARGHEZZA VARIABILE CON MANICO LUNGO ",B3,,3,0,,9.07000,
20381,Elettrico-Elettronico,,,"CACCIAVITE A TAGLIO GRANDE TIPO USAG 325 1X5,5X125",A3,,20,0,,7.34760,
20380,Elettrico-Elettronico,,,"CACCIAVITE A TAGLIO GRANDE TIPO USAG 323 1X5,5X150",A3,,47,0,,4.62000,
20378,Elettrico-Elettronico,,,"CACCIAVITE A CROCE PICCOLO TIPO KARAT PH0X80",A3,,1,0,,1.68000,
20377,Elettrico-Elettronico,,,"CACCIAVITE A CROCE MEDIO TIPO USAG 325 PH1X80",A3,,23,0,,4.72000,
20376,Elettrico-Elettronico,,,"CACCIAVITE A CROCE MEDIO TIPO USAG 323 PH1X80",A3,,16,0,,2.57000,
20375,Elettrico-Elettronico,,,"CACCIAVITE A CROCE GRANDE TIPO USAG 325 PH2X100",A3,,18,0,,3.90000,
20374,Elettrico-Elettronico,,,"CACCIAVITE A CROCE GRANDE TIPO USAG 323 PH2X100",A3,,37,0,,3.90000,
20373,Elettrico-Elettronico,,,"BULINO IN ACCIAIO PER PUNZONATURE",A2,,23,0,,9.12000,
20372,Elettrico-Elettronico,,,"BREAD BOARD TRIPLA CON SPINOTTO ALIMENTAZ. X ESERCITAZIONI ELETTRONICA VARI TIPO",U1,,1,0,,14.40000,
20371,Elettrico-Elettronico,,,"BREAD BOARD SINGOLA PER ESERCITAZIONI ELETTRONICA VARI TIPO",U2,,30,0,,14.40000,
